3.23585E+11	THCS Đống Đa Hà Nội	7
1.31453E+14	THPT Hồng Quang	7
1.0222E+14	THPT chuyên Trần Phú - Hải Phòng	7
1.18196E+14	THPT chuyên Lương Văn tụy	7
1.3327E+14	Huỳnh Thúc Kháng - Vinh - Nghệ An	7
1.51553E+14	Chuyên Trần Phú Hải Phòng	7
1.02141E+14	THPT Thăng Long	7
1.15587E+14	Thang Long	7
1.07789E+14	THPT Lê Quý Đôn - Đống Đa - Hà Nội	7
1.14124E+14	THPT Chương Mỹ A	7
1.1275E+14	THPT Nhân Chính	7
3.29875E+14	THPT Chuyên Vĩnh Phúc	7
1.0856E+14	THCS Lê Quý Đôn	7
2.20042E+14	THPT Lê Quý Đôn - Đống Đa	7
1.19038E+14	THCS Hoàn Kiếm	7
2.07781E+14	THPT Chu Văn An - Hà Nội	7
1.14544E+14	Marie Curie	7
1.77866E+14	THPT Tân Lập	6
1.18271E+14	THCS Thái Thịnh	6
1.12128E+14	Phạm Hồng Thái	6
83682414946	Trường PTTH Năng Khiếu Trần Phú - Hải Phòng	6
1.11304E+14	THPT Yên Hoà	6
1.6277E+14	Chu Van An High School (Hanoi)	6
1.45944E+14	The Olympia Schools	6
1.16192E+14	THPT chuyên Hùng Vương	6
1.23117E+14	THPT Nguyen Duc Canh	6
1.14147E+14	Trường THPT Chu Văn An	6
2.23953E+14	THPT A Hải Hậu	6
1.27236E+14	THPT Vạn Xuân	6
1.80874E+14	THPT  Hiệp Hòa 1	6
1.05997E+14	THPT chuyên Nguyễn Huệ	6
1.5093E+14	THPT Nguyễn Đức Cảnh - TP Thái Bình	6
1.22466E+14	THCS Ngô Gia Tự	6
2.32963E+14	THPT Yên Phong 1	6
1.2367E+14	THCS Thăng Long	6
1.89598E+14	THPT Kiến An	6
1.04007E+14	THPT Ngọc Tảo	6
1.04864E+14	THPT Chuyen Thai Nguyen	6
1.70811E+14	THCS Huy Văn	6
1.9759E+14	Trường THPT Chuyên Nguyễn Tất Thành	6
2.50431E+14	THPT phú xuyên A	6
1.26853E+14	THPT Xuân Đỉnh ( Hà Nội )	6
1.06528E+14	THCS Nghĩa Tân	6
2.77635E+14	THPT Trần Hưng Đạo-Nam Định	6
1.358E+14	THPT Lạng Giang số 1	6
1.23647E+14	THPT QUẾ VÕ 1	5
1.18489E+14	Lomonosov	5
1.19481E+14	THPT Thạch Thất	5
1.02328E+14	THPT Yên Dũng số 2	5
1.35742E+14	THPT Chuyên Hạ Long	5
1.908E+14	THPT  Việt Nam - Ba Lan	5
2.44732E+14	THPT Lý Thường Kiệt	5
1.66594E+14	THPT Đa Phúc	5
1.99692E+14	THPT Ninh Giang - Hải Dương	5
1.34152E+14	Trường THPT Mỹ Đức B	5
3.05456E+14	Trường THPT Lương Tài 1	5
1.28221E+14	Trường THPT Phong Châu	5
1.05849E+14	Trường THPT Cổ Loa	5
1.12129E+14	THPT Giao Thủy A	5
1.74966E+14	THPT Lê Văn Thịnh	5
2.35992E+14	Trường Thpt Lê Xoay	5
4.49891E+14	THPT Thạch Thất	5
1.06287E+14	THPT Yên Phong I	5
1.15607E+14	THPT Ngô Sĩ Liên	5
1.34009E+14	Trường THPT Chuyên Vĩnh Phúc	5
1.94742E+14	THPT Phả Lại	5
1.14888E+14	THCS Dịch Vọng	5
3.40865E+14	THPT chuyên Biên Hòa	5
1.85452E+14	THPT NAM TIỀN HẢI	5
1.30091E+14	THPT Lạng Giang số 2	5
2.80308E+14	Tani Cosmetics	5
1.16459E+14	Pham Hong Thai	5
1.06465E+14	THPT Tiên Du 1	5
1.02879E+14	Chuyên Biên Hòa	5
1.9782E+14	Đại học Công nghệ - Đại học Quốc gia Hà Nội	5
1.9839E+14	THPT Hàm Rồng	5
2.14432E+14	THPT Bạch Đằng	5
1.39323E+14	Trường THCS Thăng Long - Ba Đình - Hà Nội	5
2.57323E+14	THPT Gia Lộc	5
2.82792E+14	THCS Lê Lợi	5
1.56828E+14	THPT Nguyễn Du	5
1.15426E+14	THPT Chuyên Hoàng Văn Thụ Hòa Bình	5
1.68147E+14	THCS Cầu Diễn	5
1.42727E+14	Trường THPT Tứ Kỳ	5
1.316E+14	THCS Thịnh Quang	5
2.38618E+14	THPT Phan Đình Phùng	5
1.10681E+14	Dong Da	5
1.26087E+14	THPT Thăng Long - Hà Nội	5
1.1076E+14	Giang Vo Junior High School	5
1.75756E+14	Giang Vo Secondary School	5
1.54676E+14	THPT Nguyễn Trãi - Thái Bình	5
2.63398E+14	THPT Chuyên Thái Bình	5
1.96198E+11	Trường THPT Nguyễn Khuyến - TP.Nam Định	5
2.10937E+14	Trường THPT Nguyễn Huệ	5
1.99328E+14	THPT Chuyên Hà Giang	5
1.03467E+14	Trường THPT Chuyên Hà Tĩnh	5
1.42155E+14	Tiểu học Khương Mai	5
1.09936E+14	Phan Đình Phùng	5
1.17802E+14	THPT Mỹ Đức A - Hà Nội	5
1.2712E+14	THCS Trưng Nhị	5
1.10309E+14	Le Hong Phong Nam Dinh	5
2.20474E+14	 VNU Hanoi University of Languages and International Studies	5
2.49365E+14	THPT Quang Trung  Thủy Nguyên  Hải Phòng	5
1.15936E+14	Yen Hoa	5
1.47001E+14	THPT Đồng Gia	5
2.8807E+11	THPT Quỳnh Côi	4
1.02188E+14	THPT Nguyễn Lương Bằng	4
1.24747E+14	THPT Thái Phiên	4
1.98808E+14	THPT An Dương - Hải Phòng	4
1.21233E+14	Hanam Gifted High School	4
1.44688E+14	THPT Mạc Đĩnh Chi Hải Phòng	4
3.18869E+14	Trường THPT Trần Phú	4
1.20164E+14	Yen Hoa Highschool	4
2.07446E+14	THPT Nhân Chính	4
1.84804E+14	THPT Sóc Sơn	4
1.41974E+14	FC Bayern München	4
1.31489E+14	THPT A Phủ Lý	4
1.15406E+14	THPT Thang Long	4
2.63498E+14	Nguyễn Siêu school	4
