177731738923518,Trung Học phổ thông chuyên Đại Học Vinh,1
112128295479952,Phạm Hồng Thái,6
318869414793670,Trường THPT Trần Phú,4
389185087790791,THPT Đoàn Thị Điểm,1
115051408506028,THPT chuyên Nguyễn Huệ - Hà Đông - Hà Nội,1
117005624991236,THPT Tiên Lãng,2
148896161850929,THPT Bạch Đằng,2
226171864086912,Trường THPT Quang Trung- Đống Đa,1
142215539247715,IES Severo Ochoa,1
217128128313914,High School at the Russian Embassy in Vietnam,1
248094741886672,Trung học phổ thông Thanh Miện 2,1
107933985896614,Foreign Languages Specialized High School,1
105846206173970,THCS Thanh Xuân Nam,15
115041555198304,Tây Sơn,1
110562545638970,THPT Chuyên Nguyễn Tất Thành,3
114681685244717,thpt trung van,1
1446410802302345,Hanoi Amsterdam,1
361238214006250,THCS Lê Quí Đôn  Hoà Bình,1
104183326397277,THCS Lê Văn Thịnh,1
111854758834080,PT Nhi Chieu,1
307901699236398,THPT NÔNG CỐNG 3,1
137575036307538,SMA Negeri 1 Gianyar ( Dosman ),1
305346645194,THPT Thăng Long,2
519232864830923,Trung Hoc Co So Tran Phu Bac Giang,1
123635337663357,THCS THI TRAN,1
432971186770039,Trường THPT Trần Đăng Ninh,1
238624226186363,THPT Cát Hải - Hải Phòng,1
564272443631585,Trung học phổ thông Quỳ Hợp I,1
280359485444178,trung hoc pho thong vinh yen,1
123156491034842,SMANICHI,1
406899252763483,Trường chuyên Quảng Bình,1
444435095591063,Nguyễn Hiền,1
239275816178102,PTDL Lương Thế Vinh,2
449297965141589,THCS Nam Thắng,1
105114702875414,THCS Bế Văn Đàn HN,18
127453767398267,THPT chuyên Biên Hòa,1
122303324462378,Chuyên Thái Nguyên,2
141302659249386,Vung Tau High School,1
131514423550129,Master of Business Administration (MBA),1
156710571077166,Đại học Dược Hà Nội,1
157593584335219,THPT Tân Yên số 2,2
150263525125238,CHV Phú Thọ,1
134299716608612,THPT Huyện Điện Biên,1
245808552097065,thpt chuyên Lào Cai,1
398628943519651,Phổ Thông Dân Tộc Nội Trú Hà Tây,1
144703652244217,Chuyên toán tin đại học khoa học tự nhiên,1
338113772953297,Trường THPT Yên Định 1,2
299720656802207,Trường THPT Chuyên Hoàng Văn Thụ,1
120164454676106,Yen Hoa Highschool,4
121906047827919,THCS Gia Thụy,1
149278798428654,THCS Le Chan,1
193535874092784,THPT Thực Nghiệm,2
111838008854633,thpt Tran nguyen han,2
187645241251195,THPT Đại Mỗ - Hà Nội,1
147723631907012,trung học phổ thông lê quý đôn,1
128221350590654,Trường THPT Phong Châu,5
295704413847903,Trường THPT Đồng Lộc - Hà Tĩnh,1
133780619986836,hoang hoa tham,1
114094275311695,Trường THPT Bùi Thị Xuân  Đà Lạt,1
118001828228280,cao bá quát,2
104133516296041,TQC,1
414331161964280,THPT Lý Nhân - Hà Nam,3
207446162629836,THPT Nhân Chính,4
130697300346818,THPT Kim Động,1
131303213575005,THCS Mạch kiếm hùng,1
210815562413318,Ở nhà giống Edison,1
581517861888109,THPT Đào Duy Từ Thái Nguyên,1
637096886324934,"Cà Fáo" Lower Secondary School,1
477133092379806,Nhân Chíh,1
436173386490052,tiểu học thị trấn Chúc Sơn A,1
437199056376111,THPT Hoàng Văn Thụ - Hải Dương,1
293216710771500,Trường THPT Phù Ninh,2
493125700715622,Chuyen TQ,2
122041251144735,PTTH Chu Văn An,1
126582550696246,THPT Nam ly,1
110821318959665,THPT Chuyên Trần Phú,8
105849156115561,Trường THPT Cổ Loa,5
575302195844214,THPT lang giang so1,1
406956169366901,Thpt nghia minh nghia hung nam dinh,2
165434120290580,THPT Nguyễn Văn Cừ  Từ Sơn  Bắc Ninh,1
110164429056377,THCS Tứ Liên,1
218748291495230,THPT Lý Tự Trọng,2
441777879199072,THPT Chi Linh,1
111644328884399,Vithaya high school,1
120111244672429,เซนต์โยเซฟศรีเพชรบูรณ์,1
389365151168659,Phủ lý B,1
207882666030221,thpt nong cong 1,1
140739832632659,Chuyên Hóa Đại học KHTN Hà Nội,1
112129415479773,THPT Giao Thủy A,5
210364915743533,THPT Hương Sơn,2
420857498050814,Trường THPT Lương Tài số 2 - Bắc Ninh,1
149631545070210,THCS Tân Triều,2
116742361699204,Trường THPT chuyên Nguyễn Trãi,2
125124840837073,THCS Trong Diem,1
106532149383934,Chu Van An High School,11
192138324194999,Trường THPT Bưng Riềng,1
137432206296180,Trung học phổ thông Thường Tín,1
823081214372226,Nhà Thuốc Tuệ Lâm Thuốc Nam Gia Truyền,2
150091311808576,THPT Quế Võ 2 - Bắc Ninh,1
101390129906732,DL Đông Đô,1
140632116077249,THPT Khánh Hòa - Thái Nguyên,1
285767854786267,Trường THPT Chuyên Nguyễn Tất Thành (Yên Bái),3
332766366777938,THPT Ngô Gia Tự (Lập Thạch - Vĩnh Phúc),2
334247510001622,Khối THPT chuyên Sinh-ĐHKHTNĐHQGHN,2
108126219221417,Oxford High School,1
138811032923651,Vinh Phuc gifted upper secondary school,1
145495692144518,THPT TINH GIA 2,1
121147957908344,Phổ Thông B Kim Bảng,1
110248375684334,THPT Hà Huy Tập,1
390151777761839,THCS Cửu Long,1
121495401218260,THCS Mai Dich,1
147368518685050,THPT Phạm Hồng Thái,39
129601450517992,THPT B Nghĩa Hưng,1
112344925498080,Nhan Chinh HN 08-11,1
588060474557718,pt yen phong 1,1
427726280675843,thpt liên ha,1
484593158324527,Tiểu học Đông Sơn,1
109953499027189,THPT DL Doan Thi Diem,2
184803914904609,THPT Sóc Sơn,4
114833111867209,Nguyen Tri Phuong,1
141973839152649,FC Bayern München,4
180282475393660,Thpt Kỳ anh,1
189387489055,Chu Van An High School,1
153509021440347,THPT Ngo Quyen,1
